time_board,marker
1730243045.845462,1.0
1730243045.8484652,1.0
1730243045.852651,1.0
1730243045.856634,1.0
1730243045.8605092,1.0
1730243045.8645182,1.0
1730243045.869635,1.0
1730243045.8736694,1.0
1730243045.8766787,1.0
1730243045.8804903,1.0
1730243045.884495,1.0
1730243045.8885016,1.0
1730243045.8926811,1.0
1730243045.896628,1.0
1730243045.9016972,1.0
1730243045.9045117,1.0
1730243045.908626,1.0
1730243045.9125433,1.0
1730243045.916643,1.0
1730243045.920585,1.0
1730243045.9246323,1.0
1730243045.929655,1.0
1730243045.9327323,1.0
1730243045.936586,1.0
1730243045.9406776,1.0
1730243045.9446516,1.0
1730243045.9487965,1.0
1730243045.9536066,1.0
1730243045.9568136,1.0
1730243045.959718,1.0
1730243045.964679,1.0
1730243045.9687057,1.0
1730243045.9727623,1.0
1730243045.976827,1.0
1730243045.9807627,1.0
1730243045.9847991,1.0
1730243045.9877295,1.0
1730243045.9928253,1.0
1730243045.9968567,1.0
1730243046.0007665,1.0
1730243046.0047455,1.0
1730243046.0087705,1.0
1730243046.0127542,1.0
1730243046.0157804,1.0
1730243046.019762,1.0
1730243046.02491,1.0
1730243046.028823,1.0
1730243046.032896,1.0
1730243046.0369067,1.0
1730243046.039991,1.0
1730243046.043937,1.0
1730243046.0479617,1.0
1730243046.0528986,1.0
1730243046.0568335,1.0
1730243046.0608332,1.0
1730243046.0639665,1.0
1730243046.0678127,1.0
1730243046.0718129,1.0
1730243046.075848,1.0
1730243046.0809543,1.0
1730243046.0849683,1.0
1730243046.0888824,1.0
1730243046.0920007,1.0
1730243046.095847,1.0
1730243046.100016,1.0
1730243046.1038904,1.0
1730243046.1079786,1.0
1730243046.1129496,1.0
1730243046.1170404,1.0
1730243046.1199942,1.0
1730243046.123973,1.0
1730243046.128016,1.0
1730243046.1320522,1.0
1730243046.136026,1.0
1730243046.1409492,1.0
1730243046.1450706,1.0
1730243046.1481104,1.0
1730243046.1520765,1.0
1730243046.1561377,1.0
1730243046.1600232,1.0
1730243046.1640477,1.0
1730243046.169114,1.0
1730243046.172202,1.0
1730243046.1760185,1.0
1730243046.180156,1.0
1730243046.1840415,1.0
1730243046.1880584,1.0
1730243046.192231,1.0
1730243046.1960795,1.0
1730243046.2002184,1.0
1730243046.2031713,1.0
1730243046.2081487,1.0
1730243046.2120805,1.0
1730243046.216142,1.0
1730243046.2200396,1.0
1730243046.2240736,1.0
1730243046.2280695,1.0
1730243046.2321277,1.0
1730243046.2360845,1.0
1730243046.2401593,1.0
1730243046.243216,1.0
1730243046.2481513,1.0
1730243046.2521353,1.0
1730243046.2561688,1.0
